num_ref_seqs	num_sample_seqs	num_total_seqs	n_gaps	total_chars	dataset	ref_weight	ref_frac	sample_frac	seed
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	1
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	2
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	2
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	3
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	3
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	4
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	4
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	5
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	5
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	6
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	6
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	7
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	7
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	8
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	8
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	9
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	9
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	10
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	10
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	11
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	11
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	12
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	12
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	13
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	13
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	14
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	14
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	15
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	15
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	16
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	16
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	17
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	17
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	18
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	18
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	19
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	19
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	20
26154	235385	261539	89731273	155877244	human	abundance	0.1	0.9	20
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	1
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	1
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	2
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	2
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	3
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	3
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	4
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	4
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	5
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	5
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	6
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	6
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	7
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	7
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	8
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	8
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	9
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	9
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	10
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	10
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	11
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	11
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	12
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	12
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	13
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	13
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	14
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	14
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	15
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	15
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	16
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	16
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	17
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	17
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	18
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	18
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	19
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	19
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	20
26154	235385	261539	89731273	155877244	human	distance	0.1	0.9	20
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	1
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	1
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	2
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	2
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	3
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	3
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	4
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	4
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	5
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	5
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	6
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	6
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	7
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	7
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	8
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	8
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	9
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	9
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	10
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	10
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	11
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	11
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	12
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	12
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	13
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	13
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	14
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	14
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	15
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	15
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	16
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	16
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	17
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	17
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	18
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	18
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	19
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	19
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	20
16156	145405	161561	55896435	96775039	marine	simple	0.1	0.9	20
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	1
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	1
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	2
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	2
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	3
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	3
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	4
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	4
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	5
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	5
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	6
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	6
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	7
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	7
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	8
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	8
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	9
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	9
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	10
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	10
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	11
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	11
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	12
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	12
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	13
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	13
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	14
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	14
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	15
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	15
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	16
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	16
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	17
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	17
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	18
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	18
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	19
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	19
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	20
16156	145405	161561	55896435	96775039	marine	abundance	0.1	0.9	20
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	1
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	1
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	2
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	2
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	3
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	3
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	4
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	4
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	5
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	5
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	6
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	6
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	7
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	7
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	8
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	8
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	9
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	9
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	10
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	10
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	11
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	11
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	12
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	12
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	13
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	13
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	14
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	14
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	15
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	15
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	16
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	16
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	17
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	17
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	18
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	18
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	19
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	19
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	20
16156	145405	161561	55896435	96775039	marine	distance	0.1	0.9	20
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	1
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	1
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	2
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	2
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	3
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	3
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	4
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	4
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	5
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	5
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	6
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	6
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	7
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	7
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	8
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	8
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	9
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	9
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	10
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	10
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	11
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	11
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	12
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	12
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	13
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	13
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	14
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	14
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	15
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	15
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	16
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	16
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	17
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	17
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	18
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	18
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	19
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	19
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	20
6811	61300	68111	16637708	33851167	mouse	simple	0.1	0.9	20
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	1
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	1
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	2
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	2
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	3
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	3
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	4
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	4
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	5
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	5
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	6
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	6
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	7
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	7
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	8
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	8
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	9
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	9
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	10
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	10
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	11
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	11
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	12
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	12
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	13
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	13
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	14
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	14
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	15
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	15
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	16
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	16
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	17
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	17
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	18
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	18
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	19
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	19
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	20
6811	61300	68111	16637708	33851167	mouse	abundance	0.1	0.9	20
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	1
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	1
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	2
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	2
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	3
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	3
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	4
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	4
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	5
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	5
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	6
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	6
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	7
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	7
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	8
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	8
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	9
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	9
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	10
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	10
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	11
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	11
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	12
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	12
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	13
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	13
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	14
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	14
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	15
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	15
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	16
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	16
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	17
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	17
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	18
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	18
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	19
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	19
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	20
6811	61300	68111	16637708	33851167	mouse	distance	0.1	0.9	20
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	1
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	1
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	2
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	2
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	3
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	3
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	4
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	4
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	5
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	5
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	6
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	6
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	7
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	7
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	8
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	8
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	9
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	9
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	10
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	10
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	11
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	11
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	12
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	12
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	13
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	13
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	14
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	14
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	15
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	15
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	16
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	16
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	17
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	17
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	18
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	18
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	19
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	19
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	20
21975	197779	219754	89210119	144817886	soil	simple	0.1	0.9	20
21975	197779	219754	89210119	144817886	soil	abundance	0.1	0.9	1
21975	197779	219754	89210119	144817886	soil	abundance	0.1	0.9	1
21975	197779	219754	89210119	144817886	soil	abundance	0.1	0.9	2
21975	197779	219754	89210119	144817886	soil	abundance	0.1	0.9	2
21975	197779	219754	89210119	144817886	soil	abundance	0.1	0.9	3
21975	197779	219754	89210119	144817886	soil	abundance	0.1	0.9	3
21975	197779	219754	89210119	144817886	soil	abundance	0.1	0.9	4
21975	197779	219754	89210119	144817886	soil	abundance	0.1	0.9	4
21975	197779	219754	89210119	144817886	soil	abundance	0.1	0.9	5
21975	197779	219754	89210119	144817886	soil	abundance	0.1	0.9	5
21975	197779	219754	89210119	144817886	soil	abundance	0.1	0.9	6
21975	197779	219754	89210119	144817886	soil	abundance	0.1	0.9	6
21975	197779	219754	89210119	144817886	soil	abundance	0.1	0.9	7
21975	197779	219754	89210119	144817886	soil	abundance	0.1	0.9	7
21975	197779	219754	89210119	144817886	soil	abundance	0.1	0.9	8
21975	197779	219754	89210119	144817886	soil	abundance	0.1	0.9	8
